交易时间,交易类型,交易对方,商品,收/支,金额(元),支付方式,当前状态,交易单号,商户单号,备注
2017-08-18 12:48:57,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4000062003201708186869675587	,product_20170818281509160	,"/"
2017-08-17 18:29:22,商户消费,京东商城平台商户,"京东-60171265319",支出,17.00,零钱,已全额退款,4000062001201708176745915363	,39405217081718292201697	,"/"
2017-08-17 00:37:41,商户消费,京东商城平台商户,"京东-60275664223",支出,28.80,零钱,支付成功,4000062001201708176624111103	,39404517081700374104394	,"/"
2017-08-16 06:42:21,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4000062003201708166463962350	,product_20170816246782441	,"/"
2017-08-15 19:12:09,商户消费,手机充值,"70兆流量-13709118244",支出,7.00,零钱,已全额退款,4000062003201708156400665362	,3912000951201708159863067094	,"/"
2017-08-11 22:04:51,商户消费,京东商城平台商户,"京东-60033484965",支出,35.00,零钱,支付成功,4000062001201708115733642531	,39401817081122045100010	,"/"
2017-08-08 09:03:31,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4000062003201708085085783504	,product_20170808126392937	,"/"
2017-08-05 18:14:33,转账,妈妈,"转账备注:微信转账",收入,183.00,/,已存入零钱,1000050201201708051300332827402	,/	,"/"
2017-08-05 06:26:16,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201708054541727218	,product_2017080582066265	,"/"
2017-08-03 11:06:43,微信红包,/,"/",支出,5.00,零钱,支付成功,100003950117080300070031411473177352	,1000039501201708036008027299010	,"/"
2017-08-03 11:05:49,微信红包,杨甫,"/",收入,10.00,/,已存入零钱,1000039501000708036008328689065	,1000039501201708036008328689065	,"/"
2017-08-03 10:57:26,微信红包,/,"/",支出,59.00,零钱,支付成功,100003950117080300070031748388696352	,1000039501201708036008039350010	,"/"
2017-08-01 13:03:39,微信红包,/,"/",支出,8.10,零钱,支付成功,100003950117080100070031013854458352	,1000039501201708016013308689052	,"/"
2017-08-01 13:03:02,微信红包,/,"/",支出,8.10,零钱,支付成功,100003950117080100070031834778703352	,1000039501201708016013915697083	,"/"
2017-07-28 01:10:13,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,交通银行,支付成功,4000062003201707283025804337	,3912000951201707289336394068	,"/"
2017-07-26 17:33:51,商户消费,充值服务,"王者荣耀点券",支出,112.10,交通银行,支付成功,4000062003201707262778671051	,product_20170726285423498	,"/"
2017-07-25 11:41:14,零钱充值,交通银行(1797),"/",/,500.00,交通银行(1797),支付成功,110301707251517303028	,/	,"/"
2017-07-25 09:33:28,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4000062003201707252530233579	,product_20170725263798678	,"/"
2017-07-25 02:07:51,商户消费,网易云阅读,"网易云阅读产品",支出,20.00,零钱,支付成功,4000062001201707252499975444	,BEO1_Wc739b950b_ONLINE	,"/"
2017-07-18 17:58:59,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4000062003201707181427092741	,product_20170718163057961	,"/"
2017-07-17 18:30:11,商户消费,中国联合网络通信有限公司,"联通手机缴费",支出,50.00,零钱,支付成功,1205329801201707171740945243	,UDP1707171830097672910	,"/"
2017-07-13 18:41:06,商户消费,幸福食客量贩,"幸福食客零食量贩",支出,22.80,零钱,支付成功,4000062001201707130546212744	,A458399171940204	,"/"
2017-07-10 07:40:08,商户消费,手机充值,"500兆流量-13709118244",支出,21.00,零钱,支付成功,4000062003201707109865347823	,3912000951201707108951640931	,"/"
2017-07-07 00:57:45,零钱充值,招商银行(5451),"/",/,385.00,招商银行(5451),支付成功,110301707071797873821	,/	,"/"
2017-07-07 00:50:15,商户消费,充值服务,"王者荣耀点券",支出,112.10,招商银行,支付成功,4000062003201707079267750598	,product_20170707342975230	,"/"
2017-07-07 00:11:58,商户消费,充值服务,"王者荣耀点券",支出,5.70,招商银行,支付成功,4000062003201707079262168007	,product_20170707342472592	,"/"
2017-07-06 11:09:00,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4000062003201707069147413329	,product_20170706332650679	,"/"
2016-07-01 19:46:42,微信红包,/,"/",支出,64.00,零钱,支付成功,1000038801581607011909859042	,10000388012016070161098673673	,"/"
2016-07-01 19:38:39,微信红包,/,"/",支出,64.00,零钱,支付成功,1000039501581607011909824587	,10000395012016070161098285604	,"/"
2016-07-01 19:37:37,微信红包,小孩不哭,"/",收入,128.00,/,已存入零钱,10000395010006070171392800031	,10000395012016070171392800031	,"/"
2016-07-01 08:40:10,微信红包,/,"/",支出,7.10,零钱,支付成功,1000039201581607012202769568	,10000392012016070160168370623	,"/"
2016-06-29 21:16:16,商户消费,靠谱鲜森,"海南妃子笑荔枝1份,",支出,0.10,零钱,支付成功,4000062001201606298095169098	,20160629986990263685	,"已优惠0.00"
2016-06-29 11:23:37,商户消费,靠谱鲜森,"有机蓝莓2份",支出,0.01,零钱,支付成功,4000062001201606298063504519	,20160629645440354884	,"已优惠0.00"
2016-06-27 08:47:10,商户消费,手机充值,"70兆流量-13709118244",支出,9.60,零钱,支付成功,1217189101381606271337601169	,1217189101201606279573738018	,"/"
2016-06-27 08:46:53,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,1287892801381606271700002774	,1287892801201606279573670148	,"/"
2016-06-23 16:43:56,商户消费,靠谱鲜森,"海南香水凤梨1份,",支出,0.01,零钱,支付成功,4000062001201606237758488813	,20160623715426510902	,"已优惠0.00"
2016-06-23 16:27:24,商户消费,手机充值,"100兆流量-13709118244",支出,10.00,零钱,支付成功,1217189101381606231012369933	,1217189101201606239514375074	,"/"
2016-06-23 12:33:47,微信红包,/,"/",支出,13.00,零钱,支付成功,1000036401581606232310639981	,10000364012016062364121342743	,"/"
2016-06-21 23:37:42,微信红包,/,"/",支出,50.00,零钱,支付成功,1000037801581606211516095694	,10000378012016062162617224961	,"/"
2016-06-20 07:51:55,商户消费,手机充值,"100兆流量-13709118244",支出,10.00,零钱,支付成功,1217189101381606201470247331	,1217189101201606209461405107	,"/"
2016-06-20 07:50:37,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,1800000951381606201470246048	,1800000951201606209461154278	,"/"
2016-06-19 07:42:09,微信红包,/,"/",支出,100.00,零钱,支付成功,1000035101581606191676509262	,10000351012016061964205721472	,"/"
2016-06-18 16:58:26,商户消费,手机充值,"70兆流量-13709118244",支出,9.60,零钱,支付成功,1217189101381606181678546833	,1217189101201606189439426047	,"/"
2016-06-16 21:16:45,微信红包,/,"/",支出,10.00,零钱,支付成功,1000030601581606161511228044	,10000306012016061663496728696	,"/"
2016-06-15 19:59:03,转账,马斯峋,"转账备注:微信转账",收入,16.00,建设银行,已存入零钱,1000050101201606150698327728	,/	,"/"
2016-06-14 22:33:26,微信红包,Valencia,"/",收入,0.09,/,已存入零钱,10000346010006061479807306698	,10000346012016061479807306698	,"/"
2016-06-09 12:16:20,微信红包,我懂你,"/",收入,19.18,/,已存入零钱,10000374010006060962328228988	,10000374012016060962328228988	,"/"
2016-06-04 12:56:10,微信红包,云门,"/",收入,3.00,/,已存入零钱,10000346010006060462548577312	,10000346012016060462548577312	,"/"
2016-06-03 21:45:47,微信红包,/,"/",支出,66.00,零钱,支付成功,1000035701581606031710192161	,10000357012016060360507092447	,"/"
2016-06-02 21:12:56,微信红包,/,"/",支出,0.61,零钱,支付成功,1000034601581606022008765535	,10000346012016060264542958456	,"/"
2016-06-02 19:45:47,微信红包,/,"/",支出,26.00,零钱,支付成功,1000036301581606021710017965	,10000363012016060263842421926	,"/"
2016-06-02 16:36:10,微信红包,/,"/",支出,0.61,零钱,支付成功,1000040301581606021509954457	,10000403012016060263641853269	,"/"
2016-06-02 10:35:54,微信红包,.,"/",收入,6.00,/,已存入零钱,10000418010006060262101020759	,10000418012016060262101020759	,"/"
2016-06-01 16:02:38,微信红包,Arctic_C,"/",收入,0.10,/,已存入零钱,10000413010126060164977774866	,10000413012016060164977774866	,"/"
2016-06-01 13:12:48,微信红包,/,"/",支出,0.61,零钱,支付成功,1000041901581606011715205227	,10000419012016060163837142134	,"/"
2016-06-01 11:40:43,微信红包,/,"/",支出,0.61,零钱,已全额退款,1000037001581606012316221954	,10000370012016060160696903515	,"/"
2016-06-01 11:39:51,微信红包,/,"/",支出,0.61,零钱,已全额退款,1000035801581606012316226744	,10000358012016060160896899653	,"/"
2016-06-01 11:38:30,微信红包,/,"/",支出,0.61,零钱,支付成功,1000037801581606012316220088	,10000378012016060161796893498	,"/"
2016-06-01 08:15:36,微信红包,/,"/",支出,6.10,零钱,支付成功,1000036501581606011437664993	,10000365012016060164435878164	,"/"
2016-06-01 08:15:02,微信红包,杨甫,"/",收入,6.10,/,已存入零钱,10000419010006060161935935315	,10000419012016060161935935315	,"/"
2016-05-29 18:00:10,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,1800000951381605291122566762	,1800000951201605299084246471	,"/"
2016-05-24 23:49:59,微信红包,/,"/",支出,6.60,零钱,支付成功,1000035901581605242107497879	,10000359012016052463510075963	,"/"
2016-05-22 21:31:34,微信红包,/,"/",支出,0.88,零钱,已全额退款,1000036501581605221831776435	,10000365012016052263941887523	,"/"
2016-05-21 12:30:13,微信红包,/,"/",支出,15.00,零钱,支付成功,1000034101581605212239443580	,10000341012016052162896012474	,"/"
2016-05-18 22:03:30,商户消费,手机充值,"70兆流量-13709118244",支出,9.60,零钱,支付成功,1217189101381605181010970026	,1217189101201605188917371317	,"/"
2016-05-09 19:23:15,微信红包,/,"/",支出,1.98,零钱,支付成功,1000037801581605091513202310	,10000378012016050978103971135	,"/"
2016-05-09 19:15:08,微信红包,猫猫小魔女,"/",收入,2.00,/,已存入零钱,10000358010006050977432192511	,10000358012016050977432192511	,"/"
2016-05-07 10:53:56,扫二维码付款,小长安,"收款方备注:微信面对面收钱",支出,18.00,零钱,支付成功,1000049901581605071528397983	,1000049901201605072350650282	,"/"
2016-05-04 09:42:09,微信红包,邹昕,"/",收入,2.84,/,已存入零钱,10000306010006050477660482699	,10000306012016050477660482699	,"/"
2016-05-03 17:53:52,微信红包,/,"/",支出,2.02,零钱,支付成功,1000030601581605031507714838	,10000306012016050375884041449	,"/"
2016-05-03 17:53:35,微信红包,猫猫小魔女,"/",收入,2.01,/,已存入零钱,10000359010006050375384032333	,10000359012016050375384032333	,"/"
2016-05-03 17:49:08,微信红包,/,"/",支出,1.01,零钱,支付成功,1000033601581605032339560811	,10000336012016050376784013678	,"/"
2016-05-03 17:48:38,微信红包,猫猫小魔女,"/",收入,1.00,/,已存入零钱,10000307010006050376584009360	,10000307012016050376584009360	,"/"
2016-04-26 21:39:26,微信红包,失忆的决,"/",收入,40.00,/,已存入零钱,10000397010006042661728883241	,10000397012016042661728883241	,"/"
2016-04-25 17:07:25,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,1287892801381604251268282259	,1287892801201604258514827277	,"/"
2016-04-23 18:22:01,微信红包,/,"/",支出,1.00,零钱,支付成功,1000040301581604232207224638	,10000403012016042360117192234	,"/"
2016-04-23 18:21:31,微信红包,猫猫小魔女,"/",收入,0.06,/,已存入零钱,10000309010006042377133535555	,10000309012016042377133535555	,"/"
2016-04-23 17:23:41,微信红包,/,"/",支出,0.06,零钱,支付成功,1000034301581604231507033289	,10000343012016042360617039052	,"/"
2016-04-23 17:20:45,微信红包,猫猫小魔女,"/",收入,0.08,/,已存入零钱,10000350010006042376433345378	,10000350012016042376433345378	,"/"
2016-04-13 20:22:22,转账,妈妈,"转账备注:微信转账",收入,600.00,零钱,已存入零钱,1000050101201604131173925666	,/	,"/"
2016-04-12 22:24:49,商户消费,小猪巴士,"小猪上下班",支出,6.00,零钱,已退款￥5.40,4000062001201604124781447886	,BS16041222243453630	,"已优惠0.00"
2016-04-12 22:23:19,商户消费,小猪巴士,"小猪上下班",支出,6.00,零钱,支付成功,4000062001201604124782519709	,BS160412222314706559	,"已优惠0.00"
2016-04-11 12:46:27,商户消费,小猪巴士,"小猪上下班",支出,6.00,零钱,支付成功,4000062001201604114735410291	,BS160411124625819983	,"已优惠0.00"
2016-04-11 12:40:37,商户消费,小猪巴士,"小猪上下班",支出,1.00,零钱,已退款￥0.90,4000062001201604114734295773	,BS160411124024697923	,"已优惠0.00"
2016-03-31 15:25:43,商户消费,手机充值,"30兆流量-13709118244",支出,4.80,零钱,支付成功,1217189101381603311136448796	,1217189101201603318123249373	,"/"
2016-03-30 20:32:22,转账,林洋溢,"转账备注:微信转账",收入,5.00,交通银行,已存入零钱,1000050001201603300566930368	,/	,"/"
2016-03-23 19:50:29,微信红包,/,"/",支出,8.00,零钱,支付成功,1000034701581603231577179608	,10000347012016032363341814900	,"/"
2016-03-23 16:01:32,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,1287892801381603231185684310	,1287892801201603238002874937	,"/"
2016-03-16 16:05:16,商户消费,手机充值,"30兆流量-13709118244",支出,2.40,零钱,支付成功,1217189101381603161561846045	,mpuser201603167911179580	,"/"
2016-03-15 23:58:57,微信红包,匆匆z2,"/",收入,0.17,/,已存入零钱,10000336010026031561869788870	,10000336012016031561869788870	,"/"
2016-03-09 07:25:28,微信红包,空谷幽兰,"/",收入,8.00,/,已存入零钱,10000408010006030975919038031	,10000408012016030975919038031	,"/"
2016-02-29 15:51:05,商户消费,手机充值,"30兆流量-13709118244",支出,4.80,零钱,支付成功,1217189101381602291443732969	,1217189101201602297643640230	,"/"
2016-02-29 15:50:37,微信红包,空谷幽兰,"/",收入,60.00,/,已存入零钱,10000370010006022979542851950	,10000370012016022979542851950	,"/"
2016-02-27 13:12:25,微信红包,/,"/",支出,0.99,零钱,支付成功,1000030701581602272204148228	,10000307012016022760792323989	,"/"
2016-02-26 10:41:33,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,1800000971381602261322793075	,1800000971201602267587799972	,"/"
2016-02-22 16:36:38,微信红包,/,"/",支出,0.88,零钱,支付成功,1000031301581602221538323852	,10000313012016022264409485268	,"/"
2016-02-17 17:52:22,微信红包,杨甫,"/",收入,10.00,/,已存入零钱,10000337010006021763285394945	,10000337012016021763285394945	,"/"
2016-02-09 22:00:40,微信红包,雪,"/",收入,0.19,/,已存入零钱,10000341010026020978514656620	,10000341012016020978514656620	,"/"
2016-02-09 21:59:23,微信红包,Jasmine,"/",收入,0.84,/,已存入零钱,10000383010026020960495892366	,10000383012016020960495892366	,"/"
2016-02-09 21:11:40,微信红包,Jack,"/",收入,0.01,/,已存入零钱,10000383010036020964974940388	,10000383012016020964974940388	,"/"
2016-02-09 13:59:25,微信红包,可遇而不可求&,"/",收入,0.13,/,已存入零钱,10000419010026020961590990659	,10000419012016020961590990659	,"/"
2016-02-09 13:58:34,微信红包,/,"/",支出,0.30,零钱,支付成功,1000040101601602092309710606	,10000401012016020962530836943	,"/"
2016-02-09 13:57:17,微信红包,寒冬,"/",收入,0.10,/,已存入零钱,10000358010036020975336886244	,10000358012016020975336886244	,"/"
2016-02-09 13:56:20,微信红包,/,"/",支出,2.00,零钱,支付成功,1000036501601602091527260250	,10000365012016020964330818765	,"/"
